Time,Velocity,GForce,TWR,Mass,AltitudeFromTerrain,DownrangeDistance,Latitude,Apoapsis,Periapsis,OrbitalVelocity,
736,2073,0,1.56,16.34,83601.63,1069.95,-13.04,83609,74895,2266,
737,2073,0,1.56,16.34,83602.2,1071.77,-13.01,83609,74895,2266,
738,2073,0,1.56,16.34,83602.73,1073.58,-12.99,83609,74895,2266,
739,2073,0,1.56,16.34,83603.2,1075.39,-12.96,83609,74895,2266,
740,2073,0,1.56,16.34,83603.63,1077.2,-12.94,83609,74895,2266,
741,2073,0,1.56,16.34,83604.01,1079.02,-12.91,83609,74895,2266,
742,2073,0,1.56,16.34,83604.34,1080.83,-12.89,83609,74895,2266,
743,2073,0,1.56,16.34,83604.63,1082.64,-12.86,83609,74895,2266,
744,2073,0,1.56,16.34,83604.86,1084.45,-12.84,83609,74895,2266,
745,2073,0,1.56,16.34,83605.05,1086.26,-12.81,83609,74895,2266,
746,2073,0,1.56,16.34,83605.18,1088.08,-12.79,83609,74895,2266,
747,2073,0,1.56,16.34,83605.27,1089.89,-12.76,83609,74895,2266,
748,2073,0,1.56,16.34,83605.31,1091.7,-12.73,83609,74895,2266,
749,2073,0,1.56,16.34,83605.3,1093.51,-12.71,83609,74895,2266,
750,2073,0,1.56,16.34,83605.25,1095.32,-12.68,83608,74895,2266,
751,2073,0,1.56,16.34,83605.14,1097.14,-12.65,83608,74895,2266,
752,2073,0,1.56,16.34,83604.99,1098.95,-12.63,83608,74895,2266,
753,2073,0,1.56,16.34,83604.79,1100.76,-12.6,83608,74895,2266,
754,2073,0,1.56,16.34,83604.54,1102.57,-12.57,83608,74895,2266,
755,2073,0,1.56,16.34,83604.24,1104.38,-12.55,83608,74895,2266,
756,2073,0,1.56,16.34,83603.89,1106.19,-12.52,83608,74895,2266,
757,2073,0,1.56,16.34,83603.5,1108.01,-12.49,83608,74895,2266,
758,2073,0,1.56,16.34,83603.05,1109.82,-12.46,83608,74895,2266,
759,2073,0,1.56,16.34,83602.56,1111.63,-12.44,83608,74895,2266,
760,2073,0,1.56,16.34,83602.02,1113.44,-12.41,83608,74895,2266,
761,2073,0,1.56,16.34,83601.43,1115.25,-12.38,83608,74895,2266,
762,2073,0,1.56,16.34,83600.8,1117.06,-12.35,83608,74895,2266,
763,2073,0,1.56,16.34,83600.11,1118.88,-12.33,83608,74895,2266,
764,2073,0,1.56,16.34,83599.38,1120.69,-12.3,83608,74895,2266,
765,2073,0,1.56,16.34,83598.59,1122.5,-12.27,83608,74895,2266,
766,2073,0,1.56,16.34,83597.76,1124.31,-12.24,83607,74895,2266,
767,2073,0,1.56,16.34,83596.88,1126.12,-12.21,83607,74895,2266,
768,2073,0,1.56,16.34,83595.95,1127.93,-12.18,83607,74895,2266,
769,2073,0,1.56,16.34,83594.98,1129.74,-12.15,83607,74895,2266,
770,2073,0,1.56,16.34,83593.95,1131.55,-12.12,83607,74895,2266,
771,2073,0,1.56,16.34,83592.88,1133.37,-12.09,83607,74895,2266,
772,2073,0,1.56,16.34,83591.76,1135.18,-12.06,83607,74895,2266,
773,2073,0,1.56,16.34,83590.33,1137.41,-12.03,83607,74895,2266,
774,2073,0,1.56,16.34,83589.26,1139.07,-12,83607,74895,2266,
775,2073,0,1.56,16.34,83587.99,1140.97,-11.97,83607,74895,2266,
776,2073,0,1.56,16.34,83586.51,1143.1,-11.93,83607,74895,2266,
777,2073,0,1.56,16.34,83585.23,1144.85,-11.91,83607,74895,2266,
778,2073,0,1.56,16.34,83583.82,1146.73,-11.87,83607,74895,2266,
779,2073,0,1.56,16.34,83582.24,1148.74,-11.84,83607,74895,2266,
780,2073,0,1.56,16.34,83581.1,1150.16,-11.82,83607,74895,2266,
781,2073,0,1.56,16.34,83579.29,1152.33,-11.78,83607,74895,2266,
782,2073,0,1.56,16.34,83578.05,1153.78,-11.76,83607,74895,2266,
783,2073,0,1.56,16.34,83576.12,1155.95,-11.72,83607,74895,2266,
784,2073,0,1.56,16.34,83574.8,1157.4,-11.69,83607,74895,2266,
785,2073,0,1.56,16.34,83572.75,1159.57,-11.66,83607,74895,2266,
786,2073,0,1.56,16.34,83571.35,1161.02,-11.63,83607,74895,2266,
787,2073,0,1.56,16.34,83569.19,1163.19,-11.59,83607,74895,2266,
788,2073,0,1.56,16.34,83567.72,1164.64,-11.57,83607,74895,2266,
789,2073,0,1.56,16.34,83565.44,1166.81,-11.53,83607,74895,2266,
790,2073,0,1.56,16.34,83563.89,1168.26,-11.5,83607,74895,2266,
791,2073,0,1.56,16.34,83561.5,1170.44,-11.47,83607,74895,2266,
792,2073,0,1.56,16.34,83559.87,1171.88,-11.44,83607,74895,2266,
793,2073,0,1.56,16.34,83557.37,1174.06,-11.4,83607,74895,2266,
794,2074,0,1.56,16.34,83555.66,1175.5,-11.38,83607,74895,2266,
795,2074,0,1.56,16.34,83553.04,1177.68,-11.34,83607,74895,2266,
796,2074,0,1.56,16.34,83551.26,1179.13,-11.31,83607,74895,2266,
797,2074,0,1.56,16.34,83548.52,1181.3,-11.27,83607,74895,2266,
798,2074,0,1.56,16.34,83546.66,1182.75,-11.25,83607,74895,2266,
799,2074,0,1.56,16.34,83543.81,1184.92,-11.21,83607,74895,2266,
800,2074,0,1.56,16.34,83541.88,1186.37,-11.18,83607,74895,2266,
801,2074,0,1.56,16.34,83538.91,1188.54,-11.14,83607,74895,2266,
802,2074,0,1.56,16.34,83536.9,1189.99,-11.11,83607,74895,2266,
803,2074,0,1.56,16.34,83533.82,1192.16,-11.07,83607,74895,2266,
804,2074,0,1.56,16.34,83531.73,1193.61,-11.05,83607,74895,2266,
805,2074,0,1.56,16.34,83528.54,1195.78,-11.01,83607,74895,2266,
